playerDeck,opponentDeck,ID 1,ID 2,Filter,Rank,playerDeck,opponentDeck,muWin,muGames,muWR
Ezreal/Teemo (FR/PZ),Xerath/Zilean (BC/SH),Ezreal/Teemo (FR/PZ)Xerath/Zilean (BC/SH),Xerath/Zilean (BC/SH)Ezreal/Teemo (FR/PZ),1,Masters,Ezreal/Teemo (FR/PZ),Xerath/Zilean (BC/SH),19,39,0.49
Fizz/Lulu (BC/PZ),Ahri/Kennen (IO),Fizz/Lulu (BC/PZ)Ahri/Kennen (IO),Ahri/Kennen (IO)Fizz/Lulu (BC/PZ),1,Masters,Fizz/Lulu (BC/PZ),Ahri/Kennen (IO),9,31,0.29
Fizz/Lulu (BC/PZ),Ahri/Kennen (IO/SH),Fizz/Lulu (BC/PZ)Ahri/Kennen (IO/SH),Ahri/Kennen (IO/SH)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Ahri/Kennen (IO/SH),139,303,0.46
Fizz/Lulu (BC/PZ),Ahri/Kennen (IO/SI),Fizz/Lulu (BC/PZ)Ahri/Kennen (IO/SI),Ahri/Kennen (IO/SI)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Ahri/Kennen (IO/SI),93,208,0.45
Fizz/Lulu (BC/PZ),Ahri/Lulu (IO/PZ),Fizz/Lulu (BC/PZ)Ahri/Lulu (IO/PZ),Ahri/Lulu (IO/PZ)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Ahri/Lulu (IO/PZ),23,43,0.53
Fizz/Lulu (BC/PZ),Akshan/Sivir (DE/SH),Fizz/Lulu (BC/PZ)Akshan/Sivir (DE/SH),Akshan/Sivir (DE/SH)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Akshan/Sivir (DE/SH),39,70,0.56
Fizz/Lulu (BC/PZ),Anivia (FR/SI),Fizz/Lulu (BC/PZ)Anivia (FR/SI),Anivia (FR/SI)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Anivia (FR/SI),22,78,0.28
Fizz/Lulu (BC/PZ),Aurelion Sol/Zoe (FR/MT),Fizz/Lulu (BC/PZ)Aurelion Sol/Zoe (FR/MT),Aurelion Sol/Zoe (FR/MT)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Aurelion Sol/Zoe (FR/MT),19,33,0.58
Fizz/Lulu (BC/PZ),Azir/Irelia,Fizz/Lulu (BC/PZ)Azir/Irelia (SH/IO),Azir/Irelia (SH/IO)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Azir/Irelia (SH/IO),35,52,0.67
Fizz/Lulu (BC/PZ),BandleTree,Fizz/Lulu (BC/PZ)Poppy/Ziggs/Kennen (NX/SI),Poppy/Ziggs/Kennen (NX/SI)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Poppy/Ziggs/Kennen (NX/SI),40,60,0.66
Fizz/Lulu (BC/PZ),Caitlyn/Teemo (BC/PZ),Fizz/Lulu (BC/PZ)Caitlyn/Teemo (BC/PZ),Caitlyn/Teemo (BC/PZ)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Caitlyn/Teemo (BC/PZ),58,91,0.64
Fizz/Lulu (BC/PZ),Championless (FR/PZ),Fizz/Lulu (BC/PZ)Poros (FR/PZ),Poros (FR/PZ)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Poros (FR/PZ),132,196,0.67
Fizz/Lulu (BC/PZ),Darius/Elise,Fizz/Lulu (BC/PZ)Darius/Elise (NX/SI),Darius/Elise (NX/SI)Fizz/Lulu (BC/PZ),1,Masters,Fizz/Lulu (BC/PZ),Darius/Elise (NX/SI),21,31,0.68
Fizz/Lulu (BC/PZ),Diana/Nocturne,Fizz/Lulu (BC/PZ)Diana/Nocturne (MT/SI),Diana/Nocturne (MT/SI)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Diana/Nocturne (MT/SI),28,57,0.49
Fizz/Lulu (BC/PZ),Diana/Zoe (BC/MT),Fizz/Lulu (BC/PZ)Diana/Zoe (BC/MT),Diana/Zoe (BC/MT)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Diana/Zoe (BC/MT),49,99,0.49
Fizz/Lulu (BC/PZ),Dragons (DE/MT),Fizz/Lulu (BC/PZ)Shivana/Aurelion Sol (DE/MT),Shivana/Aurelion Sol (DE/MT)Fizz/Lulu (BC/PZ),1,Masters,Fizz/Lulu (BC/PZ),Shivana/Aurelion Sol (DE/MT),23,35,0.66
Fizz/Lulu (BC/PZ),Draven/Rumble (NX/PZ),Fizz/Lulu (BC/PZ)Draven/Rumble (NX/PZ),Draven/Rumble (NX/PZ)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Draven/Rumble (NX/PZ),83,128,0.65
Fizz/Lulu (BC/PZ),Ekko/Zilean,Fizz/Lulu (BC/PZ)Ekko/Zilean (PZ/SH),Ekko/Zilean (PZ/SH)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Ekko/Zilean (PZ/SH),21,46,0.46
Fizz/Lulu (BC/PZ),Elise (NX/SI),Fizz/Lulu (BC/PZ)Elise (NX/SI),Elise (NX/SI)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Elise (NX/SI),100,132,0.76
Fizz/Lulu (BC/PZ),Elise/Kindred (PZ/SI),Fizz/Lulu (BC/PZ)Elise/Kindred (PZ/SI),Elise/Kindred (PZ/SI)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Elise/Kindred (PZ/SI),23,61,0.38
Fizz/Lulu (BC/PZ),Elise/Kindred/Vi,Fizz/Lulu (BC/PZ)Elise/Kindred/Vi (SI/PZ),Elise/Kindred/Vi (SI/PZ)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Elise/Kindred/Vi (SI/PZ),29,82,0.35
Fizz/Lulu (BC/PZ),Elise/Trundle,Fizz/Lulu (BC/PZ)Elise/Trundle (FR/SI),Elise/Trundle (FR/SI)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Elise/Trundle (FR/SI),40,87,0.46
Fizz/Lulu (BC/PZ),Fizz/Lulu (BC/PZ),Fizz/Lulu (BC/PZ)Fizz/Lulu (BC/PZ),Fizz/Lulu (BC/PZ)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Fizz/Lulu (BC/PZ),72,144,0.50
Fizz/Lulu (BC/PZ),Gangplank/Miss Fortune (BW/NX),Fizz/Lulu (BC/PZ)Gangplank/Miss Fortune (BW/NX),Gangplank/Miss Fortune (BW/NX)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Gangplank/Miss Fortune (BW/NX),24,37,0.65
Fizz/Lulu (BC/PZ),Gangplank/Sejuani,Fizz/Lulu (BC/PZ)Gangplank/Sejuani (BW/FR),Gangplank/Sejuani (BW/FR)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Gangplank/Sejuani (BW/FR),15,39,0.38
Fizz/Lulu (BC/PZ),Heimerdinger/Jayce (IO/PZ),Fizz/Lulu (BC/PZ)Heimerdinger/Jayce (IO/PZ),Heimerdinger/Jayce (IO/PZ)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Heimerdinger/Jayce (IO/PZ),21,36,0.58
Fizz/Lulu (BC/PZ),Karma/Kindred,Fizz/Lulu (BC/PZ)Karma/Kindred (IO/SI),Karma/Kindred (IO/SI)Fizz/Lulu (BC/PZ),1,Masters,Fizz/Lulu (BC/PZ),Karma/Kindred (IO/SI),13,30,0.43
Fizz/Lulu (BC/PZ),Kindred/Viego (IO/SI),Fizz/Lulu (BC/PZ)Kindred/Viego (IO/SI),Kindred/Viego (IO/SI)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Kindred/Viego (IO/SI),76,113,0.67
Fizz/Lulu (BC/PZ),Lee Sin/Zoe,Fizz/Lulu (BC/PZ)Lee Sin/Zoe (MT/IO),Lee Sin/Zoe (MT/IO)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Lee Sin/Zoe (MT/IO),14,36,0.39
Fizz/Lulu (BC/PZ),Lissandra/Taliyah,Fizz/Lulu (BC/PZ)Lissandra/Taliyah (FR/SH),Lissandra/Taliyah (FR/SH)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Lissandra/Taliyah (FR/SH),52,93,0.56
Fizz/Lulu (BC/PZ),Maokai/Nautilus,Fizz/Lulu (BC/PZ)Maokai/Nautilus (SI/BW),Maokai/Nautilus (SI/BW)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Maokai/Nautilus (SI/BW),38,49,0.78
Fizz/Lulu (BC/PZ),Miss Fortune/Quinn,Fizz/Lulu (BC/PZ)Miss Fortune/Quinn (BW/DE),Miss Fortune/Quinn (BW/DE)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Miss Fortune/Quinn (BW/DE),172,322,0.53
Fizz/Lulu (BC/PZ),Nami/Twisted Fate (BW/PZ),Fizz/Lulu (BC/PZ)Nami/Twisted Fate (BW/PZ),Nami/Twisted Fate (BW/PZ)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Nami/Twisted Fate (BW/PZ),41,76,0.54
Fizz/Lulu (BC/PZ),Pantheon (DE/MT),Fizz/Lulu (BC/PZ)Pantheon (DE/MT),Pantheon (DE/MT)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Pantheon (DE/MT),35,62,0.56
Fizz/Lulu (BC/PZ),Pantheon/Shyvana,Fizz/Lulu (BC/PZ)Pantheon/Shyvana (DE/MT),Pantheon/Shyvana (DE/MT)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Pantheon/Shyvana (DE/MT),76,120,0.63
Fizz/Lulu (BC/PZ),Pantheon/Taric (DE/MT),Fizz/Lulu (BC/PZ)Pantheon/Taric (DE/MT),Pantheon/Taric (DE/MT)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Pantheon/Taric (DE/MT),47,81,0.58
Fizz/Lulu (BC/PZ),Pyke/Rek'Sai,Fizz/Lulu (BC/PZ)Pyke/Rek'Sai (SH/BW),Pyke/Rek'Sai (SH/BW)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Pyke/Rek'Sai (SH/BW),166,280,0.59
Fizz/Lulu (BC/PZ),Senna/Veigar,Fizz/Lulu (BC/PZ)Senna/Veigar (SI/BC),Senna/Veigar (SI/BC)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Senna/Veigar (SI/BC),146,334,0.44
Fizz/Lulu (BC/PZ),SunDisc,Fizz/Lulu (BC/PZ)Azir/Xerath (SH),Azir/Xerath (SH)Fizz/Lulu (BC/PZ),1,Masters,Fizz/Lulu (BC/PZ),Azir/Xerath (SH),55,77,0.71
Fizz/Lulu (BC/PZ),Taliyah/Ziggs,Fizz/Lulu (BC/PZ)Taliyah/Ziggs (BC/SH),Taliyah/Ziggs (BC/SH)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Taliyah/Ziggs (BC/SH),57,91,0.63
Fizz/Lulu (BC/PZ),Trundle/Tryndamere (FR/SI),Fizz/Lulu (BC/PZ)Trundle/Tryndamere (FR/SI),Trundle/Tryndamere (FR/SI)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Trundle/Tryndamere (FR/SI),63,177,0.36
Fizz/Lulu (BC/PZ),Xerath/Zilean (BC/SH),Fizz/Lulu (BC/PZ)Xerath/Zilean (BC/SH),Xerath/Zilean (BC/SH)Fizz/Lulu (BC/PZ),2,Masters,Fizz/Lulu (BC/PZ),Xerath/Zilean (BC/SH),108,194,0.56
Fizz/Nami (BW/PZ),Ahri/Kennen (IO/SH),Fizz/Nami (BW/PZ)Ahri/Kennen (IO/SH),Ahri/Kennen (IO/SH)Fizz/Nami (BW/PZ),1,Masters,Fizz/Nami (BW/PZ),Ahri/Kennen (IO/SH),14,35,0.40
Fizz/Nami (BW/PZ),Miss Fortune/Quinn,Fizz/Nami (BW/PZ)Miss Fortune/Quinn (BW/DE),Miss Fortune/Quinn (BW/DE)Fizz/Nami (BW/PZ),1,Masters,Fizz/Nami (BW/PZ),Miss Fortune/Quinn (BW/DE),16,32,0.50
Gangplank/Miss Fortune (BW/NX),Ahri/Kennen (IO/SH),Gangplank/Miss Fortune (BW/NX)Ahri/Kennen (IO/SH),Ahri/Kennen (IO/SH)Gangplank/Miss Fortune (BW/NX),2,Masters,Gangplank/Miss Fortune (BW/NX),Ahri/Kennen (IO/SH),81,128,0.63
Gangplank/Miss Fortune (BW/NX),Ahri/Kennen (IO/SI),Gangplank/Miss Fortune (BW/NX)Ahri/Kennen (IO/SI),Ahri/Kennen (IO/SI)Gangplank/Miss Fortune (BW/NX),2,Masters,Gangplank/Miss Fortune (BW/NX),Ahri/Kennen (IO/SI),28,60,0.47
Gangplank/Miss Fortune (BW/NX),Championless (FR/PZ),Gangplank/Miss Fortune (BW/NX)Poros (FR/PZ),Poros (FR/PZ)Gangplank/Miss Fortune (BW/NX),2,Masters,Gangplank/Miss Fortune (BW/NX),Poros (FR/PZ),56,91,0.62
Gangplank/Miss Fortune (BW/NX),Diana/Nocturne,Gangplank/Miss Fortune (BW/NX)Diana/Nocturne (MT/SI),Diana/Nocturne (MT/SI)Gangplank/Miss Fortune (BW/NX),2,Masters,Gangplank/Miss Fortune (BW/NX),Diana/Nocturne (MT/SI),16,40,0.40
Gangplank/Miss Fortune (BW/NX),Diana/Zoe (BC/MT),Gangplank/Miss Fortune (BW/NX)Diana/Zoe (BC/MT),Diana/Zoe (BC/MT)Gangplank/Miss Fortune (BW/NX),2,Masters,Gangplank/Miss Fortune (BW/NX),Diana/Zoe (BC/MT),9,35,0.26
Gangplank/Miss Fortune (BW/NX),Draven/Rumble (NX/PZ),Gangplank/Miss Fortune (BW/NX)Draven/Rumble (NX/PZ),Draven/Rumble (NX/PZ)Gangplank/Miss Fortune (BW/NX),2,Masters,Gangplank/Miss Fortune (BW/NX),Draven/Rumble (NX/PZ),30,56,0.54
Gangplank/Miss Fortune (BW/NX),Elise (NX/SI),Gangplank/Miss Fortune (BW/NX)Elise (NX/SI),Elise (NX/SI)Gangplank/Miss Fortune (BW/NX),2,Masters,Gangplank/Miss Fortune (BW/NX),Elise (NX/SI),25,46,0.54
Gangplank/Miss Fortune (BW/NX),Elise/Trundle,Gangplank/Miss Fortune (BW/NX)Elise/Trundle (FR/SI),Elise/Trundle (FR/SI)Gangplank/Miss Fortune (BW/NX),2,Masters,Gangplank/Miss Fortune (BW/NX),Elise/Trundle (FR/SI),22,48,0.46
Gangplank/Miss Fortune (BW/NX),Fizz/Lulu (BC/PZ),Gangplank/Miss Fortune (BW/NX)Fizz/Lulu (BC/PZ),Fizz/Lulu (BC/PZ)Gangplank/Miss Fortune (BW/NX),2,Masters,Gangplank/Miss Fortune (BW/NX),Fizz/Lulu (BC/PZ),13,37,0.35
Gangplank/Miss Fortune (BW/NX),Kindred/Viego (IO/SI),Gangplank/Miss Fortune (BW/NX)Kindred/Viego (IO/SI),Kindred/Viego (IO/SI)Gangplank/Miss Fortune (BW/NX),2,Masters,Gangplank/Miss Fortune (BW/NX),Kindred/Viego (IO/SI),22,36,0.61
Gangplank/Miss Fortune (BW/NX),Lissandra/Taliyah,Gangplank/Miss Fortune (BW/NX)Lissandra/Taliyah (FR/SH),Lissandra/Taliyah (FR/SH)Gangplank/Miss Fortune (BW/NX),2,Masters,Gangplank/Miss Fortune (BW/NX),Lissandra/Taliyah (FR/SH),15,30,0.50
Gangplank/Miss Fortune (BW/NX),Miss Fortune/Quinn,Gangplank/Miss Fortune (BW/NX)Miss Fortune/Quinn (BW/DE),Miss Fortune/Quinn (BW/DE)Gangplank/Miss Fortune (BW/NX),2,Masters,Gangplank/Miss Fortune (BW/NX),Miss Fortune/Quinn (BW/DE),18,69,0.26
Gangplank/Miss Fortune (BW/NX),Pantheon/Shyvana,Gangplank/Miss Fortune (BW/NX)Pantheon/Shyvana (DE/MT),Pantheon/Shyvana (DE/MT)Gangplank/Miss Fortune (BW/NX),2,Masters,Gangplank/Miss Fortune (BW/NX),Pantheon/Shyvana (DE/MT),37,55,0.67
Gangplank/Miss Fortune (BW/NX),Pyke/Rek'Sai,Gangplank/Miss Fortune (BW/NX)Pyke/Rek'Sai (SH/BW),Pyke/Rek'Sai (SH/BW)Gangplank/Miss Fortune (BW/NX),2,Masters,Gangplank/Miss Fortune (BW/NX),Pyke/Rek'Sai (SH/BW),50,80,0.63
Gangplank/Miss Fortune (BW/NX),Senna/Veigar,Gangplank/Miss Fortune (BW/NX)Senna/Veigar (SI/BC),Senna/Veigar (SI/BC)Gangplank/Miss Fortune (BW/NX),2,Masters,Gangplank/Miss Fortune (BW/NX),Senna/Veigar (SI/BC),37,96,0.39
Gangplank/Miss Fortune (BW/NX),SunDisc,Gangplank/Miss Fortune (BW/NX)Azir/Xerath (SH),Azir/Xerath (SH)Gangplank/Miss Fortune (BW/NX),1,Masters,Gangplank/Miss Fortune (BW/NX),Azir/Xerath (SH),34,46,0.74
Gangplank/Miss Fortune (BW/NX),Trundle/Tryndamere (FR/SI),Gangplank/Miss Fortune (BW/NX)Trundle/Tryndamere (FR/SI),Trundle/Tryndamere (FR/SI)Gangplank/Miss Fortune (BW/NX),2,Masters,Gangplank/Miss Fortune (BW/NX),Trundle/Tryndamere (FR/SI),15,51,0.29
Gangplank/Miss Fortune (BW/NX),Xerath/Zilean (BC/SH),Gangplank/Miss Fortune (BW/NX)Xerath/Zilean (BC/SH),Xerath/Zilean (BC/SH)Gangplank/Miss Fortune (BW/NX),2,Masters,Gangplank/Miss Fortune (BW/NX),Xerath/Zilean (BC/SH),23,43,0.53
Gangplank/Sejuani,Ahri/Kennen (IO/SH),Gangplank/Sejuani (BW/FR)Ahri/Kennen (IO/SH),Ahri/Kennen (IO/SH)Gangplank/Sejuani (BW/FR),2,Masters,Gangplank/Sejuani (BW/FR),Ahri/Kennen (IO/SH),40,76,0.53
Gangplank/Sejuani,Ahri/Kennen (IO/SI),Gangplank/Sejuani (BW/FR)Ahri/Kennen (IO/SI),Ahri/Kennen (IO/SI)Gangplank/Sejuani (BW/FR),2,Masters,Gangplank/Sejuani (BW/FR),Ahri/Kennen (IO/SI),21,49,0.43
Gangplank/Sejuani,Championless (FR/PZ),Gangplank/Sejuani (BW/FR)Poros (FR/PZ),Poros (FR/PZ)Gangplank/Sejuani (BW/FR),2,Masters,Gangplank/Sejuani (BW/FR),Poros (FR/PZ),32,72,0.44
Gangplank/Sejuani,Draven/Rumble (NX/PZ),Gangplank/Sejuani (BW/FR)Draven/Rumble (NX/PZ),Draven/Rumble (NX/PZ)Gangplank/Sejuani (BW/FR),2,Masters,Gangplank/Sejuani (BW/FR),Draven/Rumble (NX/PZ),13,37,0.35
Gangplank/Sejuani,Elise (NX/SI),Gangplank/Sejuani (BW/FR)Elise (NX/SI),Elise (NX/SI)Gangplank/Sejuani (BW/FR),2,Masters,Gangplank/Sejuani (BW/FR),Elise (NX/SI),18,38,0.47
Gangplank/Sejuani,Elise/Trundle,Gangplank/Sejuani (BW/FR)Elise/Trundle (FR/SI),Elise/Trundle (FR/SI)Gangplank/Sejuani (BW/FR),2,Masters,Gangplank/Sejuani (BW/FR),Elise/Trundle (FR/SI),8,31,0.26
Gangplank/Sejuani,Fizz/Lulu (BC/PZ),Gangplank/Sejuani (BW/FR)Fizz/Lulu (BC/PZ),Fizz/Lulu (BC/PZ)Gangplank/Sejuani (BW/FR),2,Masters,Gangplank/Sejuani (BW/FR),Fizz/Lulu (BC/PZ),24,39,0.62
Gangplank/Sejuani,Kindred/Viego (IO/SI),Gangplank/Sejuani (BW/FR)Kindred/Viego (IO/SI),Kindred/Viego (IO/SI)Gangplank/Sejuani (BW/FR),2,Masters,Gangplank/Sejuani (BW/FR),Kindred/Viego (IO/SI),27,47,0.57
Gangplank/Sejuani,Miss Fortune/Quinn,Gangplank/Sejuani (BW/FR)Miss Fortune/Quinn (BW/DE),Miss Fortune/Quinn (BW/DE)Gangplank/Sejuani (BW/FR),2,Masters,Gangplank/Sejuani (BW/FR),Miss Fortune/Quinn (BW/DE),42,90,0.47
Gangplank/Sejuani,Pantheon/Shyvana,Gangplank/Sejuani (BW/FR)Pantheon/Shyvana (DE/MT),Pantheon/Shyvana (DE/MT)Gangplank/Sejuani (BW/FR),2,Masters,Gangplank/Sejuani (BW/FR),Pantheon/Shyvana (DE/MT),29,42,0.69
Gangplank/Sejuani,Pantheon/Taric (DE/MT),Gangplank/Sejuani (BW/FR)Pantheon/Taric (DE/MT),Pantheon/Taric (DE/MT)Gangplank/Sejuani (BW/FR),2,Masters,Gangplank/Sejuani (BW/FR),Pantheon/Taric (DE/MT),16,32,0.50
Gangplank/Sejuani,Pyke/Rek'Sai,Gangplank/Sejuani (BW/FR)Pyke/Rek'Sai (SH/BW),Pyke/Rek'Sai (SH/BW)Gangplank/Sejuani (BW/FR),2,Masters,Gangplank/Sejuani (BW/FR),Pyke/Rek'Sai (SH/BW),45,81,0.56
Gangplank/Sejuani,Senna/Veigar,Gangplank/Sejuani (BW/FR)Senna/Veigar (SI/BC),Senna/Veigar (SI/BC)Gangplank/Sejuani (BW/FR),2,Masters,Gangplank/Sejuani (BW/FR),Senna/Veigar (SI/BC),56,107,0.52
Gangplank/Sejuani,SunDisc,Gangplank/Sejuani (BW/FR)Azir/Xerath (SH),Azir/Xerath (SH)Gangplank/Sejuani (BW/FR),1,Masters,Gangplank/Sejuani (BW/FR),Azir/Xerath (SH),18,30,0.60
Gangplank/Sejuani,Trundle/Tryndamere (FR/SI),Gangplank/Sejuani (BW/FR)Trundle/Tryndamere (FR/SI),Trundle/Tryndamere (FR/SI)Gangplank/Sejuani (BW/FR),2,Masters,Gangplank/Sejuani (BW/FR),Trundle/Tryndamere (FR/SI),18,41,0.44
Gangplank/Sejuani,Xerath/Zilean (BC/SH),Gangplank/Sejuani (BW/FR)Xerath/Zilean (BC/SH),Xerath/Zilean (BC/SH)Gangplank/Sejuani (BW/FR),2,Masters,Gangplank/Sejuani (BW/FR),Xerath/Zilean (BC/SH),32,50,0.64
Heimerdinger/Jayce (BC/PZ),Senna/Veigar,Heimerdinger/Jayce (BC/PZ)Senna/Veigar (SI/BC),Senna/Veigar (SI/BC)Heimerdinger/Jayce (BC/PZ),1,Masters,Heimerdinger/Jayce (BC/PZ),Senna/Veigar (SI/BC),11,34,0.32
Heimerdinger/Jayce (IO/PZ),Ahri/Kennen (IO/SH),Heimerdinger/Jayce (IO/PZ)Ahri/Kennen (IO/SH),Ahri/Kennen (IO/SH)Heimerdinger/Jayce (IO/PZ),2,Masters,Heimerdinger/Jayce (IO/PZ),Ahri/Kennen (IO/SH),27,81,0.33
Heimerdinger/Jayce (IO/PZ),Ahri/Kennen (IO/SI),Heimerdinger/Jayce (IO/PZ)Ahri/Kennen (IO/SI),Ahri/Kennen (IO/SI)Heimerdinger/Jayce (IO/PZ),2,Masters,Heimerdinger/Jayce (IO/PZ),Ahri/Kennen (IO/SI),24,60,0.40
Heimerdinger/Jayce (IO/PZ),Championless (FR/PZ),Heimerdinger/Jayce (IO/PZ)Poros (FR/PZ),Poros (FR/PZ)Heimerdinger/Jayce (IO/PZ),2,Masters,Heimerdinger/Jayce (IO/PZ),Poros (FR/PZ),25,54,0.46
Heimerdinger/Jayce (IO/PZ),Diana/Zoe (BC/MT),Heimerdinger/Jayce (IO/PZ)Diana/Zoe (BC/MT),Diana/Zoe (BC/MT)Heimerdinger/Jayce (IO/PZ),2,Masters,Heimerdinger/Jayce (IO/PZ),Diana/Zoe (BC/MT),25,33,0.76
Heimerdinger/Jayce (IO/PZ),Draven/Rumble (NX/PZ),Heimerdinger/Jayce (IO/PZ)Draven/Rumble (NX/PZ),Draven/Rumble (NX/PZ)Heimerdinger/Jayce (IO/PZ),2,Masters,Heimerdinger/Jayce (IO/PZ),Draven/Rumble (NX/PZ),24,44,0.55
Heimerdinger/Jayce (IO/PZ),Fizz/Lulu (BC/PZ),Heimerdinger/Jayce (IO/PZ)Fizz/Lulu (BC/PZ),Fizz/Lulu (BC/PZ)Heimerdinger/Jayce (IO/PZ),2,Masters,Heimerdinger/Jayce (IO/PZ),Fizz/Lulu (BC/PZ),15,36,0.42
Heimerdinger/Jayce (IO/PZ),Kindred/Viego (IO/SI),Heimerdinger/Jayce (IO/PZ)Kindred/Viego (IO/SI),Kindred/Viego (IO/SI)Heimerdinger/Jayce (IO/PZ),2,Masters,Heimerdinger/Jayce (IO/PZ),Kindred/Viego (IO/SI),13,31,0.42
Heimerdinger/Jayce (IO/PZ),Miss Fortune/Quinn,Heimerdinger/Jayce (IO/PZ)Miss Fortune/Quinn (BW/DE),Miss Fortune/Quinn (BW/DE)Heimerdinger/Jayce (IO/PZ),2,Masters,Heimerdinger/Jayce (IO/PZ),Miss Fortune/Quinn (BW/DE),31,67,0.46
Heimerdinger/Jayce (IO/PZ),Pantheon/Shyvana,Heimerdinger/Jayce (IO/PZ)Pantheon/Shyvana (DE/MT),Pantheon/Shyvana (DE/MT)Heimerdinger/Jayce (IO/PZ),2,Masters,Heimerdinger/Jayce (IO/PZ),Pantheon/Shyvana (DE/MT),12,34,0.35
Heimerdinger/Jayce (IO/PZ),Pyke/Rek'Sai,Heimerdinger/Jayce (IO/PZ)Pyke/Rek'Sai (SH/BW),Pyke/Rek'Sai (SH/BW)Heimerdinger/Jayce (IO/PZ),2,Masters,Heimerdinger/Jayce (IO/PZ),Pyke/Rek'Sai (SH/BW),30,61,0.49
Heimerdinger/Jayce (IO/PZ),Senna/Veigar,Heimerdinger/Jayce (IO/PZ)Senna/Veigar (SI/BC),Senna/Veigar (SI/BC)Heimerdinger/Jayce (IO/PZ),2,Masters,Heimerdinger/Jayce (IO/PZ),Senna/Veigar (SI/BC),35,71,0.49
Heimerdinger/Jayce (IO/PZ),SunDisc,Heimerdinger/Jayce (IO/PZ)Azir/Xerath (SH),Azir/Xerath (SH)Heimerdinger/Jayce (IO/PZ),1,Masters,Heimerdinger/Jayce (IO/PZ),Azir/Xerath (SH),13,30,0.43
Heimerdinger/Jayce (IO/PZ),Trundle/Tryndamere (FR/SI),Heimerdinger/Jayce (IO/PZ)Trundle/Tryndamere (FR/SI),Trundle/Tryndamere (FR/SI)Heimerdinger/Jayce (IO/PZ),2,Masters,Heimerdinger/Jayce (IO/PZ),Trundle/Tryndamere (FR/SI),24,39,0.62
Heimerdinger/Jayce (IO/PZ),Xerath/Zilean (BC/SH),Heimerdinger/Jayce (IO/PZ)Xerath/Zilean (BC/SH),Xerath/Zilean (BC/SH)Heimerdinger/Jayce (IO/PZ),2,Masters,Heimerdinger/Jayce (IO/PZ),Xerath/Zilean (BC/SH),21,38,0.55
Heimerdinger/Jayce (PZ/SI),Miss Fortune/Quinn,Heimerdinger/Jayce (PZ/SI)Miss Fortune/Quinn (BW/DE),Miss Fortune/Quinn (BW/DE)Heimerdinger/Jayce (PZ/SI),1,Masters,Heimerdinger/Jayce (PZ/SI),Miss Fortune/Quinn (BW/DE),24,34,0.71
